2025-09-20T04:02:42.066242,3.085,65.1,11859,24.74,"{""Exti_pin_level"": ""Activity"", ""Work_mode"": ""PIR Sensor"", ""field1"": 3.085, ""field2"": 3, ""field3"": 65.1, ""field4"": 11859, ""field5"": 24.74}"
2025-09-20T04:02:42.066287,3.085,65.1,11859,24.74,"{""Exti_pin_level"": ""Activity"", ""Work_mode"": ""PIR Sensor"", ""field1"": 3.085, ""field2"": 3, ""field3"": 65.1, ""field4"": 11859, ""field5"": 24.74}"
2025-09-20T04:05:24.989277,3.085,65.5,11861,24.66,"{""Exti_pin_level"": ""Activity"", ""Work_mode"": ""PIR Sensor"", ""field1"": 3.085, ""field2"": 3, ""field3"": 65.5, ""field4"": 11861, ""field5"": 24.66}"
2025-09-20T04:05:24.989277,3.085,65.5,11861,24.66,"{""Exti_pin_level"": ""Activity"", ""Work_mode"": ""PIR Sensor"", ""field1"": 3.085, ""field2"": 3, ""field3"": 65.5, ""field4"": 11861, ""field5"": 24.66}"
2025-09-20T04:09:08.556688,3.086,66,11863,24.58,"{""Exti_pin_level"": ""Activity"", ""Work_mode"": ""PIR Sensor"", ""field1"": 3.086, ""field2"": 3, ""field3"": 66, ""field4"": 11863, ""field5"": 24.58}"
2025-09-20T04:09:08.558110,3.086,66,11863,24.58,"{""Exti_pin_level"": ""Activity"", ""Work_mode"": ""PIR Sensor"", ""field1"": 3.086, ""field2"": 3, ""field3"": 66, ""field4"": 11863, ""field5"": 24.58}"
2025-09-20T04:17:09.611568,3.084,66.3,11866,24.66,"{""Exti_pin_level"": ""Activity"", ""Work_mode"": ""PIR Sensor"", ""field1"": 3.084, ""field2"": 3, ""field3"": 66.3, ""field4"": 11866, ""field5"": 24.66}"
2025-09-20T04:17:09.611500,3.084,66.3,11866,24.66,"{""Exti_pin_level"": ""Activity"", ""Work_mode"": ""PIR Sensor"", ""field1"": 3.084, ""field2"": 3, ""field3"": 66.3, ""field4"": 11866, ""field5"": 24.66}"
2025-09-20T04:22:22.290951,3.085,66.3,11867,24.69,"{""Exti_pin_level"": ""Activity"", ""Work_mode"": ""PIR Sensor"", ""field1"": 3.085, ""field2"": 3, ""field3"": 66.3, ""field4"": 11867, ""field5"": 24.69}"
2025-09-20T04:22:22.291480,3.085,66.3,11867,24.69,"{""Exti_pin_level"": ""Activity"", ""Work_mode"": ""PIR Sensor"", ""field1"": 3.085, ""field2"": 3, ""field3"": 66.3, ""field4"": 11867, ""field5"": 24.69}"
2025-09-20T04:22:49.909343,3.085,66.2,11867,24.69,"{""Exti_pin_level"": ""No activity"", ""Work_mode"": ""PIR Sensor"", ""field1"": 3.085, ""field2"": 3, ""field3"": 66.2, ""field4"": 11867, ""field5"": 24.69}"
2025-09-20T04:22:49.912353,3.085,66.2,11867,24.69,"{""Exti_pin_level"": ""No activity"", ""Work_mode"": ""PIR Sensor"", ""field1"": 3.085, ""field2"": 3, ""field3"": 66.2, ""field4"": 11867, ""field5"": 24.69}"
2025-09-20T04:25:03.738268,3.084,66.3,11868,24.72,"{""Exti_pin_level"": ""Activity"", ""Work_mode"": ""PIR Sensor"", ""field1"": 3.084, ""field2"": 3, ""field3"": 66.3, ""field4"": 11868, ""field5"": 24.72}"
2025-09-20T04:25:03.738325,3.084,66.3,11868,24.72,"{""Exti_pin_level"": ""Activity"", ""Work_mode"": ""PIR Sensor"", ""field1"": 3.084, ""field2"": 3, ""field3"": 66.3, ""field4"": 11868, ""field5"": 24.72}"
2025-09-20T04:27:08.955527,3.085,66.5,11890,24.74,"{""Exti_pin_level"": ""Activity"", ""Work_mode"": ""PIR Sensor"", ""field1"": 3.085, ""field2"": 3, ""field3"": 66.5, ""field4"": 11890, ""field5"": 24.74}"
2025-09-20T04:27:08.955356,3.085,66.5,11890,24.74,"{""Exti_pin_level"": ""Activity"", ""Work_mode"": ""PIR Sensor"", ""field1"": 3.085, ""field2"": 3, ""field3"": 66.5, ""field4"": 11890, ""field5"": 24.74}"
